Timestamp,Measurement
1393811188.990626,0.11445044849470332
1393811189.991893,0.5015309837803469
1393811190.993094,0.8807409835892756
1393811191.994255,0.39319649094238796
1393811192.995497,0.7845149363049749
1393811194.99792,0.26062987093416656
1393811195.999165,0.28889865257849556
1393811197.000379,0.47427602668277213
1393811198.001611,0.5603451619842895
1393811199.00282,0.5396024564851188
1393811200.004084,0.7995148903274307
1393811201.005295,0.767919239212669
1393811202.006587,0.7817391781882491
1393811204.009165,0.6737427027885291
1393811209.015468,0.5520031935308677
1393811211.017909,0.8518192678288679
