Timestamp,Measurement
02/17/2014 03:03:09,0.676902417690663
02/17/2014 03:03:10,0.3540668801081135
02/17/2014 03:03:11,0.7185315575180676
02/17/2014 03:03:12,0.6139203606463559
02/17/2014 03:03:13,0.7859736856937835
02/17/2014 03:03:14,0.28662042606967786
02/17/2014 03:03:15,0.4566742619432316
02/17/2014 03:03:16,0.9688457697897902
02/17/2014 03:03:17,0.8732027481724238
02/17/2014 03:03:18,0.8673468622727459
02/17/2014 03:03:19,0.779172819488869
02/17/2014 03:03:20,0.08449172427657736
02/17/2014 03:03:21,0.884005716850861
02/17/2014 03:03:22,0.5953731471039639
02/17/2014 03:03:23,0.535161644263156
02/17/2014 03:03:24,0.09545404503883803
02/17/2014 03:03:25,0.5418812669932566
02/17/2014 03:03:26,0.8865808231298128
02/17/2014 03:03:27,0.14567917315980083
02/17/2014 03:03:28,0.8499400472076204
02/17/2014 03:03:29,0.5648640045649568
02/17/2014 03:03:30,0.3635795348113877
02/17/2014 03:03:31,0.4957989878765937
02/17/2014 03:03:32,0.06167847031319418
02/17/2014 03:03:33,0.2576519494649463
02/17/2014 03:03:34,0.8242680965611278
02/17/2014 03:03:35,0.6509054937952393
02/17/2014 03:03:36,0.9738998885236932
02/17/2014 03:03:37,0.031403251908857954
02/17/2014 03:03:38,0.9028785514881126
02/17/2014 03:03:39,0.1824532446839645
02/17/2014 03:03:40,0.6899903048574955
02/17/2014 03:03:41,0.46510514213684107
02/17/2014 03:03:42,0.8903870970480917
02/17/2014 03:03:43,0.026667462584366586
02/17/2014 03:03:44,0.9853003205497373
02/17/2014 03:03:45,0.8116660278003944
02/17/2014 03:03:46,0.28539999936228266
02/17/2014 03:03:47,0.27320807493942234
02/17/2014 03:03:48,0.7809721522266481
02/17/2014 03:03:49,0.703989707115869
02/17/2014 03:03:50,0.629685893434116
02/17/2014 03:03:51,0.5842688872377889
02/17/2014 03:03:52,0.16282035303446907
02/17/2014 03:03:53,0.8813635017289287
02/17/2014 03:03:54,0.18720466238175804
02/17/2014 03:03:55,0.24138052593378245
02/17/2014 03:03:56,0.9749934347317373
02/17/2014 03:03:57,0.313095754597124
02/17/2014 03:03:58,0.33739813633479365
02/17/2014 03:03:59,0.7756135446507526
02/17/2014 03:04:00,0.5027888893720373
02/17/2014 03:04:01,0.9776185395629631
02/17/2014 03:04:02,0.5441640637613503
02/17/2014 03:04:03,0.8725510944074882
02/17/2014 03:04:04,0.7099025771267662
02/17/2014 03:04:05,0.7011398261094712
02/17/2014 03:04:06,0.36264101185884534
02/17/2014 03:04:07,0.29486285081648766
02/17/2014 03:04:08,0.9664680228011292
02/17/2014 03:04:09,0.7249660639785033
02/17/2014 03:04:10,0.5581145655442955
02/17/2014 03:04:11,0.1286903734868119
02/17/2014 03:04:12,0.39442550350179006
02/17/2014 03:04:13,0.3735011613702356
02/17/2014 03:04:14,0.32856345721967284
02/17/2014 03:04:15,0.20020473895254143
02/17/2014 03:04:16,0.8296918415376026
02/17/2014 03:04:17,0.12361599450750416
02/17/2014 03:04:18,0.7751367629788031
02/17/2014 03:04:19,0.5836758713657636
02/17/2014 03:04:20,0.5971205836858019
02/17/2014 03:04:21,0.3464296770066865
02/17/2014 03:04:22,0.46531746101279703
02/17/2014 03:04:23,0.3723411521726916
02/17/2014 03:04:24,0.7213569197689467
02/17/2014 03:04:25,0.6735422955220617
02/17/2014 03:04:26,0.24476562297142224
02/17/2014 03:04:27,0.028997884894914172
02/17/2014 03:04:28,0.15061867856304656
02/17/2014 03:04:29,0.9675553120399791
02/17/2014 03:04:30,0.6026289170287977
02/17/2014 03:04:31,0.24309151128117945
02/17/2014 03:04:32,0.6869291082121486
02/17/2014 03:04:33,0.516476621905463
02/17/2014 03:04:34,0.9413820634215375
02/17/2014 03:04:35,0.6101800769784225
02/17/2014 03:04:36,0.6059262990265277
02/17/2014 03:04:37,0.6889957070071193
02/17/2014 03:04:38,0.6941110230315423
02/17/2014 03:04:39,0.8145281465881031
02/17/2014 03:04:40,0.6754202062490519
02/17/2014 03:04:41,0.22186946486975323
02/17/2014 03:04:42,0.0807188161538398
02/17/2014 03:04:43,0.7553593814980585
02/17/2014 03:04:44,0.5558795277687442
02/17/2014 03:04:45,0.05210253736303583
02/17/2014 03:04:46,0.10705024663209872
02/17/2014 03:04:47,0.41532515543903126
02/17/2014 03:04:48,0.9932401579065854
02/17/2014 03:04:49,0.26715098952917604
02/17/2014 03:04:50,0.06953916399044036
02/17/2014 03:04:51,0.045618195498663194
02/17/2014 03:04:52,0.5052287360554601
02/17/2014 03:04:53,0.560284634973506
02/17/2014 03:04:54,0.456752302141051
02/17/2014 03:04:55,0.6315240508936001
02/17/2014 03:04:56,0.47218334930614336
02/17/2014 03:04:57,0.050627877896798124
02/17/2014 03:04:58,0.8330330587542069
02/17/2014 03:04:59,0.9735577491349242
02/17/2014 03:05:00,0.37169581381911354
02/17/2014 03:05:01,0.7802327352165426
02/17/2014 03:05:02,0.596367967324042
02/17/2014 03:05:03,0.2922209001705227
02/17/2014 03:05:04,0.6135594697626044
02/17/2014 03:05:05,0.09287911883090316
02/17/2014 03:05:06,0.34647331522949243
02/17/2014 03:05:07,0.5126578087984746
02/17/2014 03:05:08,0.19677838937170722
02/17/2014 03:05:09,0.10695242224900048
02/17/2014 03:05:10,0.17078988893801317
02/17/2014 03:05:11,0.9993775125105367
02/17/2014 03:05:12,0.08826774798701276
02/17/2014 03:05:13,0.7788145669182135
02/17/2014 03:05:14,0.2003244865094551
02/17/2014 03:05:15,0.18210571288629696
02/17/2014 03:05:16,0.3375074910686443
02/17/2014 03:05:17,0.34190649903966264
02/17/2014 03:05:18,0.8915521043894429
02/17/2014 03:05:19,0.9878714939913829
02/17/2014 03:05:20,0.6717472266114266
02/17/2014 03:05:21,0.7514680697679461
02/17/2014 03:05:22,0.2333418313407809
02/17/2014 03:05:23,0.08573661816198441
02/17/2014 03:05:24,0.2817991852896766
02/17/2014 03:05:25,0.5584321147882209
02/17/2014 03:05:26,0.31447255007122277
02/17/2014 03:05:27,0.46956874129324555
02/17/2014 03:05:28,0.7199823041786418
02/17/2014 03:05:29,0.5827598473896719
02/17/2014 03:05:30,0.5144225932342434
02/17/2014 03:05:31,0.38849908298070357
02/17/2014 03:05:32,0.4726466649118214
02/17/2014 03:05:33,0.9137426020234906
02/17/2014 03:05:34,0.31950749521233857
02/17/2014 03:05:35,0.35202841517179206
02/17/2014 03:05:36,0.800651138827566
02/17/2014 03:05:37,0.9951063508884402
02/17/2014 03:05:38,0.6771636831820474
02/17/2014 03:05:39,0.24461232883979678
02/17/2014 03:05:40,0.9570304748031452
02/17/2014 03:05:41,0.35248740936661593
02/17/2014 03:05:42,0.9451307715533604
02/17/2014 03:05:43,0.18886028417498502
02/17/2014 03:05:44,0.9014756331172645
02/17/2014 03:05:45,0.5474762156474603
02/17/2014 03:05:46,0.08920841425036041
02/17/2014 03:05:47,0.8644251215608849
02/17/2014 03:05:48,0.14770042489027524
02/17/2014 03:05:49,0.514590298716209
02/17/2014 03:05:50,0.1523898209065575
02/17/2014 03:05:51,0.04693269097490205
02/17/2014 03:05:52,0.2628104687323135
02/17/2014 03:05:53,0.1493216910951899
02/17/2014 03:05:54,0.7712397560631064
02/17/2014 03:05:55,0.9170632778068386
02/17/2014 03:05:56,0.28987282252232915
02/17/2014 03:05:57,0.1269684352737397
02/17/2014 03:05:58,0.08341199182658254
02/17/2014 03:05:59,0.15286448590218027
02/17/2014 03:06:00,0.05825696292153926
